interaction_id,userId,productId,session_id,action_type,timestamp,view_duration,rating,product_name,category,brand,description,search_query,current_price,discount_percent,in_stock,preference_score
I36764,U039,B0DMT32TD9,S24490,cart,2025-12-23 09:36:48,179,4.5,"MiniMate 1TB External SSD Compatibility with Mac mini M4(10Gbps), USB 3.2 Gen 2 * 2(20Gbps), Portable Solid State Drive, M4 (1TB)",E-Readers,Orico,"Upgrade your lifestyle with the ORICO MiniMate 1TB External SSD Compatibility with Mac mini M4(10G.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",kindle paperwhite 2024,76.49,15,19,3.583
I78749,U039,B08VBDZ1R7,S91420,view,2025-12-23 09:02:43,184,3.5,"Dell XPS 13 9310 (Latest Model) 13.4"" Core i7-1165G7 IRIS Xe 512GB SSD 16GB RAM FHD+ (1920x1200) Multi-Touch WiFi 6 AX Platinum Win 11 PRO (Renewed)",Gaming,Dell,"Discover the ultimate Item experience with Premium Quality. The Dell XPS 13 9310 (Latest Model) 13.4"" Core i7-1165G7 IRIS Xe... combines sleek design with outstanding performance.",sony playstation 5 console,799.99,15,75,1.6
I27255,U039,B0F6CTVC7H,S10686,view,2025-12-25 14:02:42,186,1.5,"MOROCK Case for All-New Kindle(11th Generation, 2024/2022 Release), Lightweight PU Leather and PC Clear Acrylic Back Cover, Auto Sleep/Wake Case for Kindle 11th Generation 2024/2022, Black",Gaming,Kindle,"Looking for the best in Item? The MOROCK Case for All-New Kindle(11th Generation, 2024/2022 Re... by Premium Quality provides exceptional value and reliability. Built to last.",sony playstation 5 console,11.84,10,118,1.607
I20856,U039,B0FP2C7Z3K,S87485,view,2025-12-23 02:54:32,35,1.5,"for Bolt USB Receiver - USB-A & C Options, for Logi Bolt Receiver Wireless Dongle Adapter for MX Keys Mini, K860, Keys & Mouse",Computers & Laptops,For,"Upgrade your lifestyle with the Premium Quality for Bolt USB Receiver - USB-A & C Options, for Logi Bolt Rec.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",dell xps 13 laptop,13.99,0,110,1.086
I79497,U039,B0CHX94FM3,S79372,view,2025-12-25 15:46:23,129,3.5,"Watch Series 9 [GPS + Cellular 41mm] Smartwatch with (Product) RED Aluminum Case with (Product) RED Sport Band M/L. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display",Monitors,Apple,Discover the ultimate Item experience with Apple. The Watch Series 9 [GPS + Cellular 41mm] Smartwatch with (Produc... combines sleek design with outstanding performance.,monitor,382.0,5,77,1.41
I72076,U039,B0DNGQCTMG,S17214,view,2025-12-24 14:03:23,293,4.7,Klasden Pouch Designed for Mac mini M4 M4 Pro (2024) Portable Travel Case Pouch Storage - Charcoal Gray,E-Readers,Spigen,"Upgrade your lifestyle with the Spigen Klasden Pouch Designed for Mac mini M4 M4 Pro (2024) Portabl.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",kindle paperwhite 2024,21.32,20,34,1.976
I22875,U039,B0D1KRP6SF,S43127,view,2025-12-25 05:35:09,185,3.1,"G16 7630 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Metallic Nightshade",Computers & Laptops,Dell,"Discover the ultimate Item experience with Dell. The G16 7630 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Int... combines sleek design with outstanding performance.",dell xps 13 laptop,1520.99,5,55,1.603
I33999,U039,B0929232J3,S33971,view,2025-12-21 21:41:20,153,3.1,"USB Power Cable Adapter Compatible with All Fire TV Sticks, Support 4K Video, Eliminating AC Outlet Decluttering Messy Cords, Latest Generation 2000mAh Advanced Charger Cord",Computers & Laptops,Iberls,"Upgrade your lifestyle with the IBERLS USB Power Cable Adapter Compatible with All Fire TV Sticks, .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",dell xps 13 laptop,16.99,10,26,1.4929999999999999
I87088,U039,B0CMPK9J9H,S29788,view,2025-12-21 08:27:09,164,2.3,"Apple iPhone 15, 128GB, Black - Verizon (Renewed)",Streaming Devices,Apple,"Looking for the best in Item? The Apple iPhone 15, 128GB, Black - Verizon (Renewed) by Premium Quality provides exceptional value and reliability. Built to last.",amazon fire tv stick 4k,407.22,10,93,1.5310000000000001
I11665,U039,B0C838RVXB,S54745,cart,2025-12-27 15:25:21,76,3.6,"Behind Monitor VESA Mount Designed for Mac mini, 2010 to Mid-2024 Models, Desk Clamp Option, Black, Mount-MINI1",Computers & Laptops,Vivo,"Discover the ultimate Item experience with VIVO. The Behind Monitor VESA Mount Designed for Mac mini, 2010 to Mid... combines sleek design with outstanding performance.",dell xps 13 laptop,24.99,0,147,3.228
I58114,U039,B0DB6BCWGV,S34201,view,2025-12-25 11:08:35,69,2.8,"Kindle Paperwhite Essentials Bundle including All-new Kindle Paperwhite (16GB) - Black, Fabric Cover - Black, and Power Adapter",E-Readers,Kindle,Discover the ultimate Item experience with Premium Quality. The Kindle Paperwhite Essentials Bundle including All-new Kindle... combines sleek design with outstanding performance.,kindle paperwhite 2024,156.97,15,122,1.203
I94984,U039,B0DP3G4GVQ,S25223,view,2025-12-23 22:06:34,207,4.9,"Galaxy S25 Ultra, 512GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Black",Streaming Devices,Samsung,"Discover the ultimate Item experience with Samsung. The Galaxy S25 Ultra, 512GB Smartphone, Unlocked Android, AI Nig... combines sleek design with outstanding performance.",amazon fire tv stick 4k,1019.99,0,67,1.679
I92422,U039,B0F4838L7T,S77409,cart,2025-12-21 17:02:31,73,3.3,"Wireless Mouse (Bluetooth & 2.4GHz USB) with Forward/Backward Side Keys, Silent Click, Ergonomic Portable AA Battery Mice for Laptop/Mac/iPad - Office & Travel Use, White & Grey",Computer Accessories,Wireless,"Upgrade your lifestyle with the Premium Quality Wireless Mouse (Bluetooth & 2.4GHz USB) with Forward/Backwar.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",logitech mx master 3s mouse,11.19,20,14,3.217
I59383,U039,B0CX8F9QM4,S28180,view,2025-12-25 06:46:48,246,2.4,"Acrylic Omega Headphone Stand for On-Ear, Over-Ear Headphones, Gaming Headset Stand, Desk Display Hanger Compatible with Sony WH-1000XM6, WH-1000XM5, Beats Solo 4, Studio Pro (Black)",E-Readers,Geekria,"Looking for the best in Item? The Acrylic Omega Headphone Stand for On-Ear, Over-Ear Headphone... by GEEKRIA provides exceptional value and reliability. Built to last.",kindle paperwhite 2024,16.9,20,109,1.814
I23629,U039,B0BPBLGNZG,S70144,cart,2025-12-27 07:07:13,115,3.6,2-Year Protection Plan for Amazon Fire TV Stick 4K,Smartphones,Amazon,"Upgrade your lifestyle with the Premium Quality 2-Year Protection Plan for Amazon Fire TV Stick 4K. Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",iphone 15,3.99,20,135,3.362
I36524,U039,B0FBX1RXRB,S66211,view,2025-12-24 05:06:38,80,2.4,"3-in-1 Silicone Sweat Earpad Covers for Sony WH-1000XM4 WH-1000XM3 Headphones, XM4 Covers Accessories with Washable Silicone Ear Pads Covers & Headband Cover & Ear Cups Covers - Pink",E-Readers,Adhiper,"Upgrade your lifestyle with the Adhiper 3-in-1 Silicone Sweat Earpad Covers for Sony WH-1000XM4 WH-1.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",kindle paperwhite 2024,16.99,0,150,1.241
I50051,U039,B0CK4L2J5D,S41531,view,2025-12-25 20:58:39,170,4.5,Head Case Designs Officially Licensed NHL Marble Boston Bruins Vinyl Faceplate Sticker Gaming Skin Decal Cover Compatible With Sony PlayStation 5 PS5 Disc Edition Console & DualSense Controller,Wearables,Playstation,"Upgrade your lifestyle with the Premium Quality Head Case Designs Officially Licensed NHL Marble Boston Brui.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",apple watch series 9,30.95,20,69,1.552
I79783,U039,B0D1V9HHW1,S69057,view,2025-12-21 04:32:05,131,2.7,"1000XM5 Replacement Ear Pads Cushions Compatible with Sony WH-1000XM5, Earpads for WH 1000XM5 Over Ear Headphones, Soft High Protein Leather, Superior Noise Isolation Memory Foam",Streaming Devices,Sony,"Upgrade your lifestyle with the Premium Quality 1000XM5 Replacement Ear Pads Cushions Compatible with Sony W.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,7.99,20,85,1.417
I43921,U039,B0BVB9Z55R,S48208,view,2025-12-21 16:08:37,124,4.8,"WH-1000XM5 The Best Wireless Noise Canceling Headphones with Auto Noise Canceling Optimizer, Crystal Clear Hands-Free Calling, and Alexa Voice Control, Black, with Stand, P-Bank & Wall Plug",Computer Accessories,Sony,"Upgrade your lifestyle with the Sony WH-1000XM5 The Best Wireless Noise Canceling Headphones with.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",logitech mx master 3s mouse,248.0,5,55,1.393
I69388,U039,B0DLSLHP13,S73824,view,2025-12-28 02:55:13,102,2.0,"MonsDirect Case for 7"" Kindle Paperwhite (12th Generation, 2024) & Kindle Colorsoft Signature Edition, Ultra Soft PU Leather Foldable Stand Cover with Auto Wake/Sleep & Hand Strap, Purple",Smartphones,Kindle,"Upgrade your lifestyle with the Premium Quality MonsDirect Case for 7"" Kindle Paperwhite (12th Generation, 2.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",iphone 15,20.99,10,121,1.317
I97718,U039,B08GYLB3WG,S98029,cart,2025-12-25 20:40:50,270,3.7,"MightySkins Glossy Glitter Skin for Amazon Fire TV Stick 4K - Digital Camo | Protective, Durable High-Gloss Glitter Finish | Easy to Apply, Remove, and Change Styles | Made in The USA",Smartphones,Mightyskins,"Upgrade your lifestyle with the Premium Quality MightySkins Glossy Glitter Skin for Amazon Fire TV Stick 4K .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",samsung galaxy s24 ultra,10.88,10,98,3.8970000000000002
I41843,U039,B0F8QD3FBY,S47609,cart,2025-12-27 19:29:57,239,4.3,Mini SSD 2T Compatible Memory SSD 4200MB/S Sequential Read for Mac mini M4 Model Expansion Disk M.2230,Gaming,Mini,"Upgrade your lifestyle with the Premium Quality Mini SSD 2T Compatible Memory SSD 4200MB/S Sequential Read f.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony playstation 5 console,286.99,0,122,3.79
I11790,U039,B0FFF4C3HL,S85199,cart,2025-12-24 10:59:45,160,4.6,"Sceptre New IPS 27-inch Prime Gaming Monitor 100Hz DP HDMI USB Type C, Build-in Speakers Machine Black 2026 (E275W-FP100T Series)",Audio & Speakers,Sceptre,"Upgrade your lifestyle with the Premium Quality Sceptre New IPS 27-inch Prime Gaming Monitor 100Hz DP HDMI U.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,94.95,20,63,3.517
I69005,U040,B09CTQCBS4,S68941,cart,2025-11-05 16:11:40,52,2.5,"USB Cable for Fire Stick, Micro USB Power Cable for Amazon Fire Stick, Power up Your Fire Stick from Your TV's USB Port, Chromecast, Roku Stick, TiVo Stream 4K, 2 Pack",Streaming Devices,Amazon,"Looking for the best in Item? The USB Cable for Fire Stick, Micro USB Power Cable for Amazon F... by Premium Quality provides exceptional value and reliability. Built to last.",amazon fire tv stick 4k,9.58,0,96,3.145
I77534,U040,B0DPQCG6F3,S13845,view,2025-08-27 06:10:19,254,2.9,"Case for 7"" All-New Kindle Paperwhite (12th Generation, 2024) and Kindle Colorsoft Signature Edition Slim Lightweight PU Leather Adjustable Smart Shell Cover with Auto Wake/Sleep, Cute Fox",Wearables,Kindle,"Upgrade your lifestyle with the Premium Quality Case for 7"" All-New Kindle Paperwhite (12th Generation, 2024.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",apple watch series 9,27.54,0,75,1.841
I79181,U040,B09PR52BHK,S75107,view,2025-10-27 18:20:53,92,2.2,"XPS 13 9310 Laptop - 13.4-inch OLED 3.5K (3456x2160) Touchscreen Display, Intel Core i7-1195G7, 16GB LPDDR4x RAM, 512G SSD, Intel Iris Xe Graphics, 1-Year Premium Support, Windows 11 Home - White",Audio & Speakers,Dell,"Upgrade your lifestyle with the Dell XPS 13 9310 Laptop - 13.4-inch OLED 3.5K (3456x2160) Touchsc.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,40103.0,5,18,1.283
I28369,U040,B09MLT465N,S86763,cart,2025-08-11 22:35:26,234,1.6,"MyGica Type-C USB TV Tuner Card, Watching ATSC Digital TV Anywhere, Freeview HD TV Receiver, Recast Wireless HDTV Stick Tuner Adapter, USB TV Antenna for Android Phone Tablet PC Pad, No Internet Need",Computer Accessories,Mygica,"Discover the ultimate Item experience with Premium Quality. The MyGica Type-C USB TV Tuner Card, Watching ATSC Digital TV An... combines sleek design with outstanding performance.",logitech mx master 3s mouse,32.99,15,0,3.7720000000000002
I84317,U040,B0F5VR52WZ,S30743,cart,2025-11-14 05:59:39,28,3.1,"SAMSUNG 32” Smart Monitor M8 (M80F) 4K UHD Display, Samsung Vision AI, Smart TV Apps, Gaming Hub, USB-C, HDMI and USB-A, White, LS32FM803UNXZA, 2025",E-Readers,Samsung,"Looking for the best in Item? The SAMSUNG 32” Smart Monitor M8 (M80F) 4K UHD Display, Samsung ... by Premium Quality provides exceptional value and reliability. Built to last.",kindle paperwhite 2024,399.99,20,85,3.062
I32339,U040,B0DYVVZ4F6,S93822,view,2025-07-26 09:23:19,15,1.5,"Turtle Beach Victrix Pro BFG Reloaded Wireless Gaming Controller Officially Licensed for PlayStation 5, PS5, PS4, PC, Fightpad Module, Hall-Effect Sticks/Triggers, Customizable Controls - Black",E-Readers,Playstation,Discover the ultimate Item experience with Premium Quality. The Turtle Beach Victrix Pro BFG Reloaded Wireless Gaming Contro... combines sleek design with outstanding performance.,kindle paperwhite 2024,209.99,5,16,1.017
I49386,U040,B0DZH5724J,S23224,cart,2025-09-23 09:05:11,21,3.2,"3 Set Case Cover for Sony WH-1000XM5 Headphones, Embody EarPad Covers/Ear Cup Covers/Headband Cover, Sweat-Proof Soft Silicone Headphones Accessories (Smoky Pink)",Audio & Speakers,Aiivioll,"Discover the ultimate Item experience with Aiivioll. The 3 Set Case Cover for Sony WH-1000XM5 Headphones, Embody EarP... combines sleek design with outstanding performance.",jbl flip 6 portable speaker,12.34,20,130,3.038
I10276,U040,B0DZMFSDSZ,S35230,cart,2025-08-09 07:19:35,289,2.0,"Case Compatible with Apple 2024 Mac mini M4/ M4 Pro Chip Desktop Computer, Hard Electronics Organizer Fits for Keyboard, Magic Mouse, Charger and Accessories (Box Only)-Black",Smartphones,Apple,"Upgrade your lifestyle with the Premium Quality Case Compatible with Apple 2024 Mac mini M4/ M4 Pro Chip Des.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",samsung galaxy s24 ultra,22.89,15,70,3.9619999999999997
I55699,U040,B0F2C5NRX4,S32563,view,2025-11-19 15:16:57,145,3.2,"Apple 2022 Mac Studio with Apple M1 Max Chip 10-Core CPU (32GB RAM,512GB SSD) (Renewed)",Smartphones,Apple,Looking for the best in Item? The Apple 2022 Mac Studio with Apple M1 Max Chip 10-Core CPU (32... by Premium Quality provides exceptional value and reliability. Built to last.,samsung galaxy s24 ultra,799.99,20,77,1.466
I64580,U040,B0DSQWKJDS,S38757,view,2025-11-18 18:58:01,20,3.7,Mini SSD 2TB for Mac mini M4 Model Expansion Disk M. 2230 Compatible Memory Solid State Drive,Monitors,Mini,Looking for the best in Item? The Mini SSD 2TB for Mac mini M4 Model Expansion Disk M. 2230 Co... by Premium Quality provides exceptional value and reliability. Built to last.,monitor,285.0,0,33,1.034
I62240,U040,B01N9O3UTF,S33419,cart,2025-08-03 18:05:46,102,4.3,"Plus Adapter for Firestick, Powers Amazon Fire TV Stick from TV USB Port, Eleminates AC Outlet Declutting Wires (See Fire Stick Comparison Chart)",Audio & Speakers,Firecable,"Upgrade your lifestyle with the fireCable Plus Adapter for Firestick, Powers Amazon Fire TV Stick from.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",jbl flip 6 portable speaker,9.99,20,128,3.317
I57429,U040,B0FGNZ7BHC,S85665,view,2025-10-29 15:53:57,219,4.7,"Headphones Charging Stand, Compatible with Sony WH-1000XM6 / 1000XM5, 3D Printed Resin Magnetic Dock, Gaming Headset Base (Black)",Audio & Speakers,Geekria,"Discover the ultimate Item experience with GEEKRIA. The Headphones Charging Stand, Compatible with Sony WH-1000XM6 /... combines sleek design with outstanding performance.",sony wh-1000xm5 headphones,31.99,15,96,1.721
I47534,U040,B0CQN22D9Y,S52309,cart,2025-11-14 10:23:02,243,2.5,"Samsung Galaxy S24 Ultra Screen Protector Polyarmor - CLEAR, presicion fit, crystal clarity, flawless touch response, easy installation",Audio & Speakers,Otterbox,"Looking for the best in Item? The Samsung Galaxy S24 Ultra Screen Protector Polyarmor - CLEAR,... by OtterBox provides exceptional value and reliability. Built to last.",jbl flip 6 portable speaker,62006.0,0,133,3.803
I37789,U040,B0B17YZQ72,S86385,view,2025-08-12 22:17:59,217,1.1,"MoKo Case for 7""/6.8"" Kindle Paperwhite(12th/11th Generation-2024/2021) and Kindle Colorsoft Signature Edition, Slim PU Shell Cover Case with Auto-Wake/Sleep for Kindle Paperwhite 2024, Flowers",Smartphones,Kindle,"Upgrade your lifestyle with the Premium Quality MoKo Case for 7""/6.8"" Kindle Paperwhite(12th/11th Generation.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",samsung galaxy s24 ultra,14.97,10,58,1.714
I58657,U040,B0DWSQMP48,S19170,view,2025-07-26 20:16:22,207,1.3,"Apple iPhone 15, 128GB, Blue for Cricket Wireless (Renewed Premium)",Audio & Speakers,Apple,"Upgrade your lifestyle with the Premium Quality Apple iPhone 15, 128GB, Blue for Cricket Wireless (Renewed P.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,481.87,5,63,1.679
